# Simulation 1 (Up to date)
# 786 data points written for 4 variables.
# Simulation warnings:
#   No recovery device defined in the simulation.
#
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²)
# Event SIM_WARN occurred at t=0 seconds: No recovery device defined in the simulation.
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
16.522,456.0358,-46.4225,-3.6431
16.572,453.7101,-46.6033,-3.5861
16.622,451.3755,-46.781,-3.5245
16.6639,449.4092,-46.9281,-3.4866
16.7105,447.2211,-47.0896,-3.4542
16.7605,444.8623,-47.2613,-3.4118
16.8105,442.495,-47.4307,-3.3627
16.8605,440.1192,-47.5976,-3.3123
16.9105,437.7352,-47.762,-3.2658
16.9605,435.3431,-47.9242,-3.2236
17.0105,432.9429,-48.0843,-3.1782
17.0605,430.5347,-48.2419,-3.1251
17.1105,428.1187,-48.3969,-3.077
17.1605,425.695,-48.5497,-3.0373
17.2105,423.2638,-48.7007,-3.0005
17.2605,420.825,-48.8497,-2.956
17.3105,418.3788,-48.9963,-2.9088
17.3605,415.9254,-49.1406,-2.8643
17.4074,413.6165,-49.2742,-2.8314
17.4574,411.1493,-49.4148,-2.79
17.5074,408.6751,-49.5531,-2.7436
17.5574,406.194,-49.6891,-2.6942
17.6074,403.7062,-49.8224,-2.6435
17.653,401.4325,-49.9423,-2.6178
17.703,398.9321,-50.0724,-2.5845
17.753,396.4253,-50.2009,-2.5539
17.803,393.9121,-50.3276,-2.5159
17.853,391.3926,-50.4524,-2.4753
17.903,388.8669,-50.5752,-2.4382
17.953,386.3351,-50.6962,-2.402
18.003,383.7973,-50.8154,-2.3655
18.053,381.2536,-50.9327,-2.3256
18.103,378.704,-51.048,-2.2864
18.153,376.1488,-51.1614,-2.2497
18.203,373.5879,-51.2732,-2.2224
18.253,371.0215,-51.3835,-2.1879
18.303,368.4496,-51.4919,-2.1505
18.353,365.8723,-51.5986,-2.1167
18.403,363.2898,-51.7037,-2.0867
18.453,360.702,-51.8072,-2.0519
18.503,358.1091,-51.909,-2.0196
18.553,355.5111,-52.0091,-1.985
18.603,352.9082,-52.1076,-1.9551
18.653,350.3004,-52.2046,-1.9261
18.703,347.6878,-52.3,-1.89
18.753,345.0704,-52.3937,-1.8549
18.803,342.4484,-52.4856,-1.8249
18.8529,339.8258,-52.5761,-1.8026
18.9029,337.1948,-52.6656,-1.774
18.9529,334.5593,-52.7533,-1.7319
18.9986,332.1489,-52.8315,-1.6964
19.033,330.3264,-52.8898,-1.6828
19.073,328.2131,-52.9567,-1.6712
19.123,325.5632,-53.0398,-1.6511
19.173,322.9092,-53.1214,-1.6097
19.2113,320.8695,-53.1826,-1.5821
19.2435,319.1567,-53.2333,-1.5694
19.2798,317.2241,-53.29,-1.5584
19.3277,314.6712,-53.3643,-1.5421
19.3777,312.0011,-53.4406,-1.5063
19.4277,309.3272,-53.5148,-1.4684
19.4672,307.2135,-53.5724,-1.4481
19.5068,305.0873,-53.6295,-1.4333
19.5518,302.6741,-53.6939,-1.4279
19.6018,299.9876,-53.7648,-1.4053
19.6518,297.2977,-53.8343,-1.3768
19.7018,294.6042,-53.9025,-1.3515
19.7518,291.9074,-53.9695,-1.3304
19.8018,289.2073,-54.0356,-1.3111
19.8518,286.5039,-54.1006,-1.2872
19.9018,283.7973,-54.1641,-1.2519
19.9518,281.0875,-54.2259,-1.2243
19.9931,278.8485,-54.2762,-1.2137
20.0431,276.1332,-54.3367,-1.2034
20.0931,273.4148,-54.3964,-1.1813
20.1431,270.6935,-54.4547,-1.1521
20.1811,268.6218,-54.4982,-1.139
20.2244,266.2626,-54.5473,-1.128
20.2744,263.5339,-54.6032,-1.1079
20.3244,260.8023,-54.6579,-1.0777
20.3744,258.0681,-54.7111,-1.0531
20.4198,255.5815,-54.7586,-1.0421
20.4698,252.8422,-54.8105,-1.0328
20.5198,250.1004,-54.8618,-1.0148
20.5698,247.3561,-54.912,-0.9931
20.6198,244.6093,-54.9611,-0.9745
20.6698,241.86,-55.0095,-0.9605
20.7198,239.1083,-55.057,-0.9396
20.7698,236.3543,-55.1034,-0.9143
20.8198,233.598,-55.1486,-0.8965
20.8698,230.8395,-55.1931,-0.8876
20.9198,228.0787,-55.2373,-0.8754
20.9698,225.3157,-55.2806,-0.858
21.0198,222.5506,-55.3231,-0.8421
21.0698,219.7834,-55.3648,-0.8266
21.1198,217.0142,-55.4057,-0.8096
21.1698,214.2429,-55.4457,-0.7888
21.2198,211.4696,-55.4846,-0.7674
21.2698,208.6944,-55.5227,-0.7593
21.3198,205.9174,-55.5605,-0.7504
21.3698,203.1384,-55.5976,-0.7334
21.4198,200.3576,-55.6338,-0.7168
21.4698,197.575,-55.6694,-0.706
21.5198,194.7907,-55.7044,-0.6935
21.5698,192.0046,-55.7387,-0.6791
21.6198,189.2168,-55.7723,-0.6634
21.6698,186.4274,-55.805,-0.6473
21.7198,183.6363,-55.837,-0.6362
21.7698,180.8437,-55.8687,-0.6271
21.8198,178.0495,-55.8997,-0.6143
21.8698,175.2537,-55.9301,-0.6019
21.9198,172.4565,-55.9599,-0.5898
21.9698,169.6577,-55.9891,-0.5776
22.0198,166.8576,-56.0177,-0.5657
22.0698,164.056,-56.0456,-0.5531
22.1198,161.253,-56.073,-0.5396
22.1698,158.4487,-56.0997,-0.5292
22.2198,155.6431,-56.1259,-0.5196
22.2698,152.8361,-56.1516,-0.5084
22.3198,150.0279,-56.1767,-0.4943
22.3698,147.2185,-56.201,-0.4821
22.4198,144.4078,-56.225,-0.4763
22.4698,141.596,-56.2486,-0.4657
22.5198,138.783,-56.2715,-0.4513
22.5698,135.9688,-56.2938,-0.4398
22.6198,133.1536,-56.3155,-0.4309
22.6698,130.3373,-56.3369,-0.4251
22.7198,127.5199,-56.358,-0.4176
22.7698,124.7015,-56.3786,-0.4056
22.8198,121.8821,-56.3986,-0.3961
22.8698,119.0617,-56.4182,-0.3892
22.9198,116.2403,-56.4375,-0.3809
22.9698,113.4179,-56.4563,-0.3692
23.0198,110.5946,-56.4744,-0.3591
23.0698,107.7705,-56.4922,-0.3531
23.1198,104.9454,-56.5097,-0.3436
23.1698,102.1195,-56.5266,-0.3359
23.2198,99.2928,-56.5433,-0.3304
23.2698,96.4652,-56.5596,-0.3224
23.3198,93.6368,-56.5755,-0.3145
23.3698,90.8077,-56.591,-0.3048
23.4198,87.9777,-56.606,-0.2956
23.4698,85.1471,-56.6206,-0.2905
23.5198,82.3157,-56.635,-0.2841
23.5698,79.4836,-56.649,-0.2748
23.6198,76.6508,-56.6625,-0.2658
23.6698,73.8173,-56.6757,-0.261
23.7198,70.9832,-56.6886,-0.256
23.7698,68.1485,-56.7011,-0.2458
23.8198,65.3131,-56.7132,-0.2358
23.8698,62.4772,-56.7248,-0.2295
23.9198,59.6406,-56.7362,-0.2274
23.9698,56.8035,-56.7475,-0.2234
24.0198,53.9659,-56.7585,-0.2171
24.0698,51.1277,-56.7692,-0.2108
24.1198,48.289,-56.7796,-0.2046
24.1698,45.4497,-56.7897,-0.1988
24.2198,42.61,-56.7995,-0.1929
24.2698,39.7698,-56.809,-0.1871
24.3198,36.9291,-56.8182,-0.1812
24.3698,34.088,-56.8271,-0.1758
24.4198,31.2464,-56.8357,-0.1704
24.4698,28.4044,-56.8441,-0.1647
24.5198,25.562,-56.8522,-0.1581
24.5698,22.7192,-56.86,-0.1539
24.6198,19.876,-56.8675,-0.1489
24.6698,17.0325,-56.8748,-0.1432
24.7198,14.1885,-56.8819,-0.1386
24.7698,11.3443,-56.8887,-0.1341
24.8198,8.4997,-56.8953,-0.1289
24.8698,5.6547,-56.9016,-0.1243
24.9198,2.8095,-56.9077,-0.12
# Event GROUND_HIT occurred at t=24.97 seconds
# Event SIMULATION_END occurred at t=24.97 seconds
24.9698,-0.036,-56.9136,-0.1143
